1989 10    0.2697
1989 11   -0.0021
1989 12    0.6543
1990  1    0.5099
1990  2    0.6939
1990  3    1.9655
1990  4    0.8382
1990  5    0.4974
1990  6    0.5850
1990  7    0.1052
1990  8    0.2828
1990  9    0.3144
1990 10    0.4486
1990 11    0.8019
1990 12    0.6152
1991  1    0.7008
1991  2    0.8210
1991  3    0.1689
1991  4    0.8155
1991  5    0.2976
1991  6    0.4441
1991  7    0.3869
1991  8    0.3160
1991  9    0.3694
1991 10    0.3114
1991 11    0.2908
1991 12    0.0708
1992  1    1.1400
1992  2    0.8336
1992  3    0.5769
1992  4   -0.0823
1992  5    0.0733
1992  6   -0.0986
1992  7   -0.3656
1992  8   -0.2508
1992  9   -0.4962
1992 10   -0.2915
1992 11   -0.3169
1992 12    0.5370
1993  1    0.6992
1993  2    0.7798
1993  3    0.8596
1993  4    0.1780
1993  5    0.1902
1993  6    0.1325
1993  7   -0.0289
1993  8   -0.0259
1993  9   -0.2322
1993 10    0.0965
1993 11   -0.5893
1993 12    0.2412
1994  1    0.3695
1994  2   -0.6161
1994  3    0.7710
1994  4    0.6174
1994  5    0.4914
1994  6    0.5101
1994  7    0.2681
1994  8    0.2324
1994  9    0.2204
1994 10    0.6152
1994 11    0.7107
1994 12    0.2656
1995  1    1.1613
1995  2    2.0593
1995  3    0.8949
1995  4    0.6115
1995  5    0.0884
1995  6    0.6721
1995  7    0.3510
1995  8    0.7103
1995  9    0.4446
1995 10    0.7741
1995 11    0.7017
1995 12    0.5045
1996  1    0.0569
1996  2    0.7887
1996  3    0.1518
1996  4   -0.0536
1996  5    0.4450
1996  6    0.2017
1996  7    0.3159
1996  8    0.0170
1996  9   -0.0958
1996 10   -0.1397
1996 11   -0.0040
1996 12    0.4911
1997  1    0.6321
1997  2    0.8102
1997  3    0.8672
1997  4    0.7524
1997  5    0.4037
1997  6    0.5608
1997  7    0.3992
1997  8    0.4369
1997  9    0.5692
1997 10    0.7350
1997 11    0.2489
1997 12    0.5893
1998  1    0.5292
1998  2    1.8284
1998  3    0.6948
1998  4    1.2098
1998  5    0.8207
1998  6    0.8105
1998  7    1.0352
1998  8    0.9635
1998  9    0.7036
1998 10    0.5261
1998 11    0.1416
1998 12    1.1531
1999  1    1.0040
1999  2    1.9427
1999  3   -0.0203
1999  4    0.9492
1999  5    0.6255
1999  6    0.5446
1999  7    0.5827
1999  8    0.4188
1999  9    0.4667
1999 10    0.6248
1999 11    0.6988
1999 12    1.6431
2000  1    0.4855
2000  2    1.2893
2000  3    1.3062
2000  4    1.6632
2000  5    1.0074
2000  6    0.6107
2000  7    0.5744
2000  8    0.6349
2000  9    0.3867
2000 10   -0.0807
2000 11   -0.2833
2000 12    0.0320
2001  1    0.6984
2001  2    0.3224
2001  3    1.3119
2001  4    0.9112
2001  5    1.0488
2001  6    0.7163
2001  7    0.6938
2001  8    0.8966
2001  9    0.5382
2001 10    0.6121
2001 11    1.5815
2001 12    0.6588
2002  1    1.6644
2002  2    2.1170
2002  3    1.6247
2002  4    0.5438
2002  5    0.4982
2002  6    0.8538
2002  7    1.0125
2002  8    0.6411
2002  9    0.7235
2002 10    0.1637
2002 11    0.8943
2002 12    0.0512
2003  1    1.2695
2003  2    0.7257
2003  3    0.6582
2003  4    0.5767
2003  5    0.8271
2003  6    0.4767
2003  7    0.5036
2003  8    0.8653
2003  9    0.7119
2003 10    1.1975
2003 11    0.4839
2003 12    1.5236
2004  1    0.8642
2004  2    1.4326
2004  3    1.3008
2004  4    0.7449
2004  5    0.4954
2004  6    0.4899
2004  7    0.3674
2004  8    0.3504
2004  9    0.4654
2004 10    0.6332
2004 11    1.5503
2004 12    0.4494
2005  1    0.9225
2005  2    0.3718
2005  3    1.3368
2005  4    1.2588
2005  5    0.9123
2005  6    0.9162
2005  7    0.8991
2005  8    0.6189
2005  9    1.1842
2005 10    1.1600
2005 11    1.4855
2005 12    1.0954
2006  1    0.3208
2006  2    1.1690
2006  3    1.1246
2006  4    0.6895
2006  5    0.8335
2006  6    1.1134
2006  7    0.7862
2006  8    0.7557
2006  9    0.7674
2006 10    0.9369
2006 11    0.7815
2006 12    1.5776
2007  1    2.1781
2007  2    1.0836
2007  3    1.2817
2007  4    1.5563
2007  5    1.0795
2007  6    0.8322
2007  7    0.7809
2007  8    0.9414
2007  9    0.8478
2007 10    0.9725
2007 11    1.1493
2007 12    1.0505
2008  1   -0.0749
2008  2    0.6804
2008  3    2.3405
2008  4    0.9318
2008  5    0.7482
2008  6    0.8253
2008  7    0.6803
2008  8    0.6762
2008  9    0.5083
2008 10    1.0831
2008 11    1.3159
2008 12    0.7423
2009  1    1.0036
2009  2    0.9931
2009  3    0.8960
2009  4    1.1096
2009  5    0.6721
2009  6    0.7020
2009  7    0.5184
2009  8    0.5910
2009  9    1.0364
2009 10    0.7027
2009 11    0.6094
2009 12    0.2460
2010  1    0.7575
2010  2    0.8052
2010  3    1.5027
2010  4    1.2800
2010  5    1.1771
2010  6    1.1928
2010  7    1.0709
2010  8    0.9856
2010  9    0.6230
2010 10    1.0521
2010 11    1.9099
2010 12    0.4554
2011  1    0.4046
2011  2    0.6046
2011  3    1.1183
2011  4    1.3338
2011  5    0.8941
2011  6    1.0334
2011  7 -999.0000
2011  8 -999.0000
2011  9 -999.0000
2011 10 -999.0000
2011 11 -999.0000
2011 12 -999.0000
